Ticker,Company,score,Close,Market Cap,Change 1M,total yield,ms debt,roic v2,book price,sic,price251ago,opInc,fcf yield,dolVol,comStockEq,ms cem,total return,spitz roic,ms ce,momentum,Sector,Industry,Description,rebalance
INT,World Fuel Services,0.00,40.95,3258831951.82,-11.73,0.01,1138899990.84,0.11,0.68,2228200044.40,51.21,235000005.99,0.11,14687942.03,1961600024.86,872299996.27,-0.20,0.11,872299996.27,0.81,Energy,Oil & Gas - Refining & Marketing,Provides fuel products to aviation industries,False
DLX,Deluxe,0.00,62.01,3258629068.21,-6.91,0.04,617799997.94,0.26,0.28,1387599999.36,53.64,366592997.94,0.10,17459807.93,849900012.53,80099998.56,0.18,0.26,80099998.56,0.88,Industrials,Business Services,Provides financial services,False
CMN,Cantel Medical,0.00,71.56,3252824526.97,-6.64,0.00,115999999.48,0.18,0.15,542003003.83,59.29,97250999.34,0.02,12539722.58,454370007.92,28366999.62,0.21,0.18,28366999.62,0.88,Healthcare,Medical Instruments & Equipment,Provides infection prevention & control products,False
AEO,American Eagle Outfitters,0.00,16.49,3246292684.48,-7.15,0.11,,0.41,0.37,852463015.60,15.45,352082004.48,0.08,87115311.80,1100397011.65,247934004.58,0.10,0.41,247934004.58,0.85,Consumer Cyclical,Retail - Apparel & Specialty,A specialty and accessories retailers,False
SUN,Sunoco,0.00,25.65,3241883974.90,-10.44,0.13,4194955005.53,0.04,1.00,6971757808.96,52.74,261048001.29,0.05,12810683.14,2859977980.64,83175000.88,-0.46,0.04,83175000.88,0.65,Energy,Oil & Gas - Refining & Marketing,A retail distributor of motor fuels,False
APLE,Apple Hospitality REIT,0.00,17.81,3233155102.07,-2.57,0.07,1022651997.15,0.04,0.66,3626607006.74,30.85,155971000.63,0.07,17285146.23,2625569018.16,21613999.96,-0.38,0.04,21613999.96,0.86,Real Estate,REITs,Invests in lodging industry,False
OGS,ONE Gas,0.00,60.50,3230611119.60,6.61,0.03,1233255025.21,0.09,0.59,3091086012.05,32.35,264489001.87,0.00,12821051.53,1862344000.16,4512999.98,0.91,0.09,4512999.98,0.91,Utilities,Utilities - Regulated,Natural gas distribution company,False
HE,Hawaiian Electric Ind,0.00,30.01,3229642817.04,5.67,0.04,1844453020.29,0.13,0.64,3628486035.48,25.04,342970000.71,0.06,16588938.22,2068388002.91,1292557002.50,0.25,0.10,284354999.94,0.87,Utilities,Utilities - Regulated,Generates and sells electric energy,False
LNCE,Snyder's-Lance,0.00,36.31,3226113819.42,4.85,0.02,1391404975.80,0.02,0.53,3211072944.87,39.35,63089999.46,0.04,17715872.12,1857392999.90,37724999.52,-0.06,0.02,37724999.52,0.94,Consumer Defensive,Consumer Packaged Goods,Manufactures and markets snack food products,False
THG,The Hanover Insurance,0.00,78.55,3223730493.95,1.21,0.07,797900009.91,0.09,0.91,3527699952.09,87.58,324500002.89,0.18,20792329.86,3045699989.47,315899994.35,-0.08,0.09,315899994.35,0.86,Financial Services,Insurance - Property & Casualty,Provides insurance products and services,False
FUN,Cedar Fair,0.00,59.99,3212610947.55,3.81,0.06,1535870975.69,0.20,0.03,1454015939.47,56.09,291079995.17,0.05,9419568.34,105446999.20,187302001.38,0.13,0.20,187302001.38,0.95,Consumer Cyclical,Travel & Leisure,Operates amusement park,False
ITT,ITT,0.00,34.08,3211264053.12,-0.53,0.04,251900001.91,0.24,0.48,1232100010.96,46.38,289100000.63,0.05,19090329.02,1456000009.25,490800006.43,-0.26,0.24,475800005.40,0.85,Industrials,Industrial Products,A diversified manufacturer of critical components,False
MDSO,Medidata Solutions,0.00,49.66,3205621605.87,-9.20,0.02,259851003.92,0.14,0.13,573796984.68,38.94,42386000.50,0.02,22459991.26,379110992.80,330068003.31,0.28,0.07,65164998.85,0.88,Technology,Application Software,Provides cloud-based solutions for life sciences,False
BKH,Black Hills,0.00,61.09,3203282860.90,7.91,0.03,3292511041.20,0.04,0.49,4834188989.80,26.32,167495003.10,-0.05,21043960.50,1604642022.14,62964000.12,1.38,0.04,62964000.12,0.95,Utilities,Utilities - Regulated,A vertically-integrated energy company,False
WGL,WGL Holdings,0.00,62.32,3201447737.52,6.19,0.03,1552616973.12,0.11,0.44,2947163990.55,58.16,319215001.20,-0.09,13555922.47,1411080980.34,16533999.73,0.11,0.11,16533999.73,0.85,Utilities,Utilities - Regulated,Sells and delivers natural gas,False
JCOM,j2 Global,0.00,69.29,3198078559.98,8.03,0.02,599462998.29,0.19,0.28,1212093982.73,81.50,227458999.07,0.07,23752752.19,898193986.58,325471001.90,-0.13,0.19,285563005.65,0.83,Technology,Application Software,Provides Internet services,False
CMPR,Cimpress,0.00,84.34,3196581946.34,-16.06,0.06,791883996.29,0.04,0.06,885433969.61,79.89,38300001.33,0.05,19830864.17,147175000.97,60937000.11,0.06,0.04,53624999.15,0.82,Consumer Cyclical,Advertising & Marketing Services,Online marketing products and service provider,False
NRZ,New Residential Inv,0.00,14.21,3183108422.67,3.80,0.13,7833209000.05,0.04,0.88,10572885287.12,4.99,441949990.54,0.14,37583952.69,3128350061.51,,2.22,0.04,388673996.38,0.96,Real Estate,REITs,A real estate investment trust,False
ELLI,Ellie Mae,0.00,106.68,3181671743.02,6.84,0.00,117000.00,0.19,0.18,286094010.00,39.47,46188000.12,0.01,38190814.33,630515993.48,388226998.15,1.70,0.16,344538993.54,1.00,Technology,Application Software,Provides on-demand software solutions,False
CBRL,Cracker Barrel Old,0.00,135.49,3177100658.00,1.91,0.04,400000002.63,0.36,0.16,775476984.76,135.87,280470997.03,0.05,51454986.67,526442997.73,150965998.87,0.03,0.36,150965998.87,0.79,Consumer Cyclical,Restaurants,Operates & develops restaurants & retail concept,False
PDM,Piedmont Office Realty,0.00,19.51,3161649322.87,-5.79,0.05,1994077998.97,0.02,0.77,4155131042.38,18.53,76091998.65,-0.09,14536291.04,2167085000.02,6032000.10,0.10,0.02,6032000.10,0.88,Real Estate,REITs,A real estate investment trust,False
CLC,Clarcor,0.00,62.38,3160000219.86,0.89,0.05,318032003.56,0.14,0.38,1347810999.94,41.65,185829998.61,0.08,11796285.72,1149618008.45,119838999.03,0.52,0.14,119838999.03,0.94,Industrials,Industrial Products,Manufacturing and marketing of filtration products,False
BLKB,Blackbaud,0.00,61.96,3152389364.14,-3.65,0.01,375016993.15,0.08,0.08,591274986.65,63.05,48446999.62,0.03,17847029.49,232719995.49,16461999.85,-0.01,0.08,16461999.85,0.87,Technology,Application Software,Provides software & related services,False
HRG,HRG Group,0.00,15.05,3152299296.85,-1.18,0.03,5944500024.39,0.07,0.18,6012400000.44,-0.28,414499990.66,0.24,8301941.40,555400011.47,487500009.83,-55.60,0.07,487500009.83,0.92,Industrials,Conglomerates,A diversified holding company,False
EDR,Education Realty Trust,0.00,42.24,3151351583.14,5.73,0.04,496426003.48,0.02,0.59,2187338015.88,21.86,50789999.51,-0.06,30379321.82,1806398036.49,115485997.60,1.00,0.02,115485997.60,0.87,Real Estate,REITs,Owns & develops collegiate housing communities,False
LDOS,Leidos Holdings,0.00,43.51,3150809299.28,5.22,0.06,3469999940.49,0.06,0.48,6137000043.51,65.41,367000006.88,0.06,127790895.81,3116000011.85,449000007.35,-0.31,0.06,449000007.35,0.74,Technology,Application Software,Provides systems integration & technical services,False
BKU,BankUnited,0.00,29.24,3145314019.10,-2.01,0.03,5621910998.67,0.04,0.78,7737000955.04,54.34,328855001.23,0.06,29699655.25,2373090007.97,,-0.45,0.04,257999997.71,0.76,Financial Services,Banks,A bank holding company,False
JACK,Jack In The Box,0.00,95.93,3135193351.86,1.21,0.11,896267984.56,0.30,-0.05,722145990.60,65.43,212679000.91,0.03,42015007.50,-167474998.17,6646999.89,0.48,0.30,6646999.89,0.94,Consumer Cyclical,Restaurants,Operates & franchises restaurants,False
FLO,Flowers Foods,0.00,15.65,3127879509.21,4.06,0.08,1026173992.60,0.14,0.36,2167371981.89,57.60,297890994.79,0.06,43576707.67,1152790016.48,11591999.93,-0.72,0.14,11591999.93,0.59,Consumer Defensive,Consumer Packaged Goods,Producer & marketer of packaged bakery foods,False
DFT,Dupont Fabros Technology,0.00,41.12,3116392437.49,4.45,0.05,1197590005.22,0.04,0.26,1927648015.56,16.06,75943001.36,-0.03,35977979.37,791878990.41,61821001.18,1.67,0.04,61821001.18,0.85,Real Estate,REITs,Owns & operates data centers,False
BOH,Bank of Hawaii,0.00,75.74,3112997674.11,2.62,0.04,267953996.26,0.20,0.36,1300305994.64,66.04,258519999.30,0.05,12572108.00,1163859014.69,137655000.40,0.18,0.20,131506998.45,1.00,Financial Services,Banks,A bank holding company,False
CAR,Avis Budget Group,0.00,35.30,3105876272.68,8.18,0.13,13966000142.25,0.07,0.15,13455000017.13,50.69,880999990.40,-2.90,82450559.09,474000002.97,985000012.30,-0.30,0.07,985000012.30,0.84,Industrials,Consulting & Outsourcing,Provides vehicle rental and car sharing services,False
IDTI,Integrated Device Tech,0.00,22.76,3102901626.75,8.12,0.13,278798003.94,0.17,0.23,887359017.05,34.41,104536001.31,0.06,45657388.44,722433014.92,374233993.09,-0.34,0.12,113871999.44,0.79,Technology,Semiconductors,Provides mixed signal semiconductor solutions,False
ENR,Energizer Holdings,0.00,46.21,3092718058.39,-3.12,0.02,995700008.53,0.51,-0.00,425800011.57,32.22,217199998.64,0.06,29140268.78,-2799999.98,567100004.13,0.47,0.51,567100004.13,0.88,Technology,Computer Hardware,Manufacturer of household batteries,False
USM,United States Cellular,0.00,34.81,3081902239.24,-3.33,0.00,1632000007.38,0.00,1.23,4593000039.35,50.48,2405000.07,-0.01,2798178.73,3634999933.39,674000006.57,-0.31,0.00,674000006.57,0.76,Communication Services,Communication Services,Provides wireless telecommunications services,False
BGS,B&G Foods,0.00,41.50,3081437520.03,-13.16,0.04,1548458012.88,0.12,0.29,2112726038.01,26.29,258415999.03,0.08,29617639.51,804847997.83,240579996.77,0.64,0.12,240579996.77,0.80,Consumer Defensive,Consumer Packaged Goods,Provides shelf-stable food products,False
PSB,PS Business Parks,0.00,107.55,3075986601.11,2.01,0.03,59999999.09,0.19,0.25,792901010.45,81.45,146499000.03,0.07,9890499.67,737916995.88,5016000.02,0.35,0.19,5016000.02,0.94,Real Estate,REITs,A real estate investment trust,False
NHI,National Health Investors,0.00,71.87,3073439995.91,-3.97,0.05,1072834998.26,0.05,0.42,2238530013.26,45.96,115307999.14,-0.05,19919692.65,1169571001.42,27626999.53,0.64,0.05,3875999.96,0.87,Real Estate,REITs,Invests in health care properties,False
FDP,Fresh Del Monte Produce,0.00,62.61,3070588104.54,4.98,0.03,137600000.72,0.09,0.57,1948800032.58,21.05,168000005.02,0.06,11877861.79,1834400003.69,23199999.69,2.00,0.09,23199999.69,0.96,Consumer Defensive,Consumer Packaged Goods,Distributes & markets fresh & fresh-cut produce,False
WOR,Worthington Industries,0.00,49.50,3068198067.48,2.78,0.02,579808991.57,0.12,0.27,1254246024.98,-12.74,155954000.04,0.10,20544199.35,855962007.90,181525000.33,-4.94,0.12,181525000.33,1.00,Basic Materials,Steel,Manufactures & sells metal products,False
SAIC,Science Applications Intl,0.00,71.01,3067757741.92,3.26,0.06,1044999989.09,0.20,0.12,1292999973.53,16.61,254000002.81,0.06,17085108.49,363000000.50,115000001.42,3.35,0.20,115000001.42,1.00,Technology,Application Software,Offers engineering and technical services,False
SFM,Sprouts Farmers Market,0.00,20.44,3064984672.00,-5.63,0.05,329844998.89,0.22,0.26,1038899995.62,32.56,230479004.41,0.03,57490488.09,759345009.18,50289999.54,-0.37,0.22,50289999.54,0.69,Consumer Defensive,Retail - Defensive,A specialty retailer of natural & organic food,False
SLGN,Silgan Holdings,0.00,50.94,3059548478.90,6.41,0.01,1935096968.91,0.12,0.22,2593196912.41,50.76,299999998.12,0.02,14274254.40,751699990.00,93599999.07,0.02,0.12,93599999.07,0.93,Consumer Cyclical,Packaging & Containers,Manufacturer of metal & plastic containers,False
FII,Federated Investors,0.00,24.90,3055523758.84,-11.01,0.07,197625001.68,0.66,0.27,692180992.53,46.03,327745999.53,0.10,27430697.08,679660003.28,380508006.28,-0.44,0.47,185104003.07,0.76,Financial Services,Asset Management,Provides investment and financial services,False
VMI,Valmont Industries,0.00,125.25,3046295256.34,-1.51,0.03,757332008.16,0.12,0.34,1410257984.34,115.16,170411001.38,0.06,15572831.99,1002301013.66,349375003.04,0.10,0.12,349375003.04,0.87,Industrials,Industrial Products,Producer of fabricated metal products,False
MCY,Mercury General,0.00,54.83,3030691319.85,1.33,0.05,289999998.33,0.09,0.60,1875599972.17,48.43,145924003.60,0.08,7462625.40,1815456979.14,436707996.64,0.18,0.08,229856998.64,0.98,Financial Services,Insurance - Property & Casualty,An insurance holding company,False
AMC,AMC Entertainment Hldgs,0.00,32.25,3029423845.40,2.38,0.03,1932635011.46,0.07,0.49,3392165027.69,14.12,225685998.02,0.03,6810213.70,1552846025.21,93316001.82,1.34,0.07,93316001.82,0.99,Consumer Cyclical,Entertainment,Theatrical exhibition companies,False
STRZA,Starz,0.00,33.41,3027782511.96,7.05,0.06,995600008.40,0.28,0.07,1260100032.33,37.98,348400001.59,0.10,32786953.68,278500000.90,14000000.03,-0.12,0.28,14000000.03,0.93,Consumer Cyclical,Entertainment,A media and entertainment company,False
ENS,EnerSys,0.00,66.00,3004712672.99,-1.99,0.07,620610001.14,0.17,0.36,1232194965.30,61.22,206940998.33,0.08,24585229.89,1025143979.27,413559007.00,0.09,0.17,413559007.00,0.91,Technology,Computer Hardware,Manufactures & distributes industrial batteries,False
RLI,RLI,0.00,55.01,2993821858.46,-19.20,0.01,148694002.38,0.16,0.38,1048746013.88,65.42,164658003.25,0.06,10948616.61,922413995.73,22361999.71,-0.15,0.16,22361999.71,0.78,Financial Services,Insurance - Property & Casualty,An insurance company,False
NYLD.A,NRG Yield,0.00,15.07,2984079309.13,-0.79,0.06,5639999889.46,0.05,0.67,7285999784.41,19.39,353999997.57,0.29,4368698.71,1846000038.26,199999999.28,-0.18,0.05,199999999.28,0.86,Utilities,Utilities - Regulated,An infrastructure asset holding company,False
TECD,Tech Data,0.00,75.76,2982969029.84,-9.12,0.01,361964003.13,0.19,0.79,1773063005.65,78.02,339167997.78,0.01,44676052.00,2108145996.13,697047013.92,-0.03,0.19,697047013.92,0.86,Technology,Computer Hardware,Distributes information technology products,False
JW.A,John Wiley & Sons,0.00,51.50,2982581373.18,0.78,0.05,652999988.21,0.13,0.34,1483513982.40,53.33,190712001.48,0.08,11171309.06,1016407994.12,185894001.21,-0.01,0.13,185894001.21,0.88,Consumer Cyclical,Publishing,Engaged in publishing business,False
SAVE,Spirit Airlines,0.00,48.24,2977989648.74,14.53,0.03,979252008.77,0.34,0.40,1497904020.15,11.27,478687007.19,-0.00,54425961.88,1344556019.96,925987002.26,3.28,0.32,825904014.90,0.91,Industrials,Airlines,Provider of passenger airline services,False
ISIL,Intersil,0.00,22.10,2971440183.80,-0.09,0.02,,0.08,0.32,690677987.90,-38.16,56395999.97,0.03,79558914.75,974724983.23,284047005.17,-1.59,0.08,284047005.17,1.00,Technology,Semiconductors,Manufactures analog & digital integrated circuits,False
GRPN,Groupon,0.00,3.96,2959137140.18,-21.74,0.10,176472998.13,0.67,0.15,-182035990.54,-42.17,-122610000.79,0.00,38284849.93,331238004.81,689746994.55,-1.09,0.67,689746994.55,0.67,Technology,Online Media,Provides e-commerce services,False
unknown,unknown,0.00,20.10,2946806968.38,2.55,0.03,3302956016.96,0.04,0.97,5644085075.26,22.58,267659001.60,0.13,15093824.13,2937186021.98,,-0.09,0.05,596056994.41,0.98,unknown,unknown,unknown,False
VLP,Valero Energy Partners,0.00,39.95,2944735549.40,-6.51,0.04,684314987.74,0.22,0.07,815152973.37,62.04,178753998.76,0.07,5460637.14,198005001.83,67167001.18,-0.34,0.22,67167001.18,0.75,Energy,Oil & Gas - Midstream,Owns & operates crude oil & petroleum pipelines,False
UMBF,UMB Financial,0.00,61.24,2944548424.08,-0.62,0.02,75418000.25,0.09,0.67,1292673013.01,46.79,192814997.99,0.05,10992950.16,2024628037.83,,0.33,0.15,807373012.75,0.98,Financial Services,Banks,Provides banking and financial services,False
ALE,ALLETE,0.00,60.35,2944032299.04,6.23,0.03,1545499989.34,0.06,0.63,3311299989.08,42.73,192000003.21,0.04,12531554.18,1873000030.12,107200001.02,0.46,0.06,107200001.02,0.93,Utilities,Utilities - Regulated,Provides electric utility services,False
AL,Air Lease,0.00,31.96,2939237583.85,8.01,0.01,8554731834.24,0.07,1.00,11616199161.93,34.88,829020986.60,-0.29,27936442.67,3288288997.27,226822002.57,-0.08,0.07,226822002.57,0.94,Industrials,Consulting & Outsourcing,An aircraft leasing company,False
MASI,Masimo,0.00,60.40,2935918335.73,2.97,0.02,152499999.38,0.41,0.11,359698995.42,20.29,147262003.75,0.04,19860710.12,333186999.74,125987997.44,1.98,0.41,125987997.44,1.00,Healthcare,Medical Devices,A medical technology company,False
HOMB,Home BancShares,0.00,21.98,2921450164.64,6.91,0.02,1481194979.44,0.10,0.42,2481052976.55,27.48,264275999.79,0.08,12426534.81,1296017973.12,,-0.19,0.11,296159994.14,0.94,Financial Services,Banks,A bank holding company,False
CVG,Convergys,0.00,28.38,2917541827.56,-2.74,0.04,309499996.14,0.16,0.49,1386100039.21,18.64,212900003.62,0.06,13629106.74,1319300022.27,254099996.05,0.54,0.15,242700000.81,0.92,Industrials,Business Services,Provides customer management service,False
PZZA,Papa John's International,0.00,80.16,2916198813.15,3.10,0.06,311569996.42,0.57,-0.01,267834994.77,40.85,153341002.49,0.03,27886690.39,-24628000.21,19107000.40,0.98,0.57,19107000.40,0.98,Consumer Cyclical,Restaurants,Operates pizza delivery and carryout restaurants,False
SR,Spire,0.00,63.60,2909130629.06,6.05,0.03,1949300002.70,0.08,0.62,3746800018.71,51.11,281500005.82,0.01,15915778.97,1802399980.49,4900000.08,0.28,0.08,4900000.08,0.90,Utilities,Utilities - Regulated,A public utility holding company,False
BDC,Belden,0.00,63.79,2905878010.27,-4.18,0.00,1693431984.95,0.09,0.53,2357071988.01,63.65,222194997.15,0.09,23175379.87,1411944973.63,748304994.70,0.01,0.09,748304994.70,0.85,Technology,Computer Hardware,Provides signal transmission solutions,False
RDN,Radian Group,0.00,13.57,2904635795.74,1.42,0.04,1067666007.79,0.13,0.99,3910016016.31,20.05,490599991.16,0.09,28257061.10,2888705958.65,46355999.92,-0.32,0.13,46355999.92,0.93,Financial Services,Insurance - Specialty,A credit enhancement company,False
BATS,BATS Global Markets,0.00,29.66,2904332481.76,-2.93,0.00,599299996.87,0.19,0.15,965000026.99,129.66,199799998.84,0.05,18135713.79,434800008.58,,-0.77,0.21,69099999.39,0.93,Financial Services,Brokers & Exchanges,Provides equity cash securities services,False
DOC,Physicians Realty Trust,0.00,19.14,2898768655.17,-2.65,0.05,786395989.57,0.02,0.66,2499518977.33,-3.95,47868001.04,0.04,23469926.21,1721518975.83,8395999.90,-6.14,0.02,8395999.90,0.87,Real Estate,REITs,A healthcare real estate company,False
PSEC,Prospect Capital,0.00,7.47,2897571656.79,-6.51,0.13,2707465022.60,0.06,1.29,5825583961.93,7.07,371127999.95,0.32,15431241.42,3435916980.51,317798005.69,0.20,0.06,317798005.69,0.86,Financial Services,Asset Management,A closed-end investment company,False
LFUS,Littelfuse,0.00,141.54,2892193503.06,12.31,0.01,440456006.88,0.11,0.25,1049338008.03,114.45,119510001.49,0.03,15796311.79,803376011.74,198455000.53,0.25,0.11,194494000.70,0.99,Technology,Computer Hardware,Supplier of circuit protection products,False
CBI,Chicago Bridge & Iron,0.00,28.09,2891514224.77,0.50,0.09,2397799986.72,0.14,0.78,3962242107.99,64.39,557535004.62,0.19,43865257.00,2179408026.52,614965990.06,-0.56,0.14,614965990.06,0.64,Industrials,Engineering & Construction,"An engineering, procurement & construction company",False
