Ticker,Company,score,Close,Market Cap,Change 1M,total yield,ms debt,roic v2,book price,sic,price251ago,opInc,fcf yield,dolVol,comStockEq,ms cem,total return,spitz roic,ms ce,momentum,Sector,Industry,Description,rebalance
SSTK,Shutterstock,0,48.99,2230537899.52,-20.16,0.03,,16.19,0.17,55347992.07,18.77,47615999.64,0.04,18507385.56,293344993.91,290404001.39,1.61,0.86,237997000.87,0.76,Industrials,Business Services,Operates marketplace for digital imagery,False
DAR,Darling Ingredients,0,13.73,2223634978.54,2.77,0.01,1905334002.83,0.04,0.87,3703732892.9,-22.35,152685999.09,0.07,18181557.2,1956213972.77,157815002.13,-1.61,0.04,157815002.13,0.87,Industrials,Waste Management,A recycler of food and animal by-products.,False
ABM,ABM Industries,0,39.38,2213517165.7,3.06,0.04,224299995.88,0.07,0.45,1170599969.65,2.31,81099999,0.04,8894059.45,997899981.17,51599999.08,16.33,0.07,51599999.08,0.97,Industrials,Business Services,Provider of integrated facility solutions,False
B,Barnes Group,0,40.28,2183471169,2.94,0.04,527471010.88,0.1,0.56,1659152001.89,36.65,170909000.62,0.07,6599322.81,1203622003.6,71941001.2,0.11,0.1,71941001.2,0.97,Industrials,Industrial Products,An aerospace & industrial manufacturer,False
MSA,MSA Safety,0,56.78,2177830662.72,0.39,0.02,471337996.69,0.19,0.26,925929006.94,26.58,171518000.9,0.02,5349356.2,560624000.09,106033000.28,1.19,0.19,106033000.28,0.97,Industrials,Consulting & Outsourcing,Manufactures & supplies safety products,False
ALGT,Allegiant Travel,0,143.1,2176939421.43,-3.84,0.04,698945005.25,0.48,0.19,1092514984.2,169.62,396204001.12,0.08,18601537.71,442288002.64,318059000.16,-0.15,0.36,48717999.07,0.72,Industrials,Airlines,A leisure travel company,False
KBR,KBR,0,13.24,2155654312.76,-11.79,0.05,699000004.65,0.11,0.59,1240999974.59,44.25,136000002.47,0.07,22309842.47,1110999992.33,569000005.62,-0.69,0.11,569000005.62,0.67,Industrials,Engineering & Construction,"Engineering, construction and services company",False
MOG.A,Moog,0,57.31,2136067921.5,0.49,0.06,1011849994.04,0.13,0.5,1675132998.04,66.24,224286003.75,0.11,5400373.28,988410997.32,325128005.61,-0.14,0.13,325128005.61,0.85,Industrials,Aerospace & Defense,Manufactures control components & systems,False
SSD,Simpson Manufacturing,0,42.69,2126676039.76,-2.51,0.03,,0.21,0.43,642383993.8,29.39,135828002.44,0.03,7795773.69,861103996.24,218719997.88,0.48,0.21,218719997.88,0.94,Industrials,Industrial Products,Designs & manufactures wood construction products,False
JBT,John Bean Technologies,0,80.8,2056874316.67,12.27,0.01,305600001.73,0.24,0.07,426799997.87,9.94,100099999.02,0.02,10815646.71,169099999.57,47899999.49,7.17,0.24,47899999.49,1,Industrials,Industrial Products,A technology solutions provider,False
TTEK,Tetra Tech,0,38,2037026519.01,4.45,0.05,364708006.1,0.06,0.4,1073978004.78,-4.54,68618999.83,0.05,11930919.48,863187996.95,153917997.73,-9.45,0.06,153917997.73,0.97,Industrials,Engineering & Construction,Provider of engineering and consulting services,False
MWA,Mueller Water Products,0,11.07,2029148657.34,-6.03,0.01,485099996.12,0.17,0.22,708400006.39,-14.44,120599999.28,0.06,11768243.4,418299997.43,194999996.08,-1.77,0.17,194999996.08,0.87,Industrials,Industrial Products,Manufactures water infrastructure products,False
CATM,Cardtronics,0,48.01,2017343814.21,-4.17,0,485646999.44,0.17,0.19,832824022.86,9.45,144854997.38,0.1,17677730.22,406697998.08,59520998.92,4.08,0.17,59520998.92,0.96,Industrials,Business Services,Provides automated consumer financial services,False
CVA,Covanta Holding,0,14.5,2007397191.49,-3.65,0.07,2699000043.36,0.03,0.26,3086000079.25,21.97,94999998.81,-0.08,13293715.19,499999997.53,112999998.94,-0.29,0.03,112999998.94,0.83,Industrials,Waste Management,Provides waste and energy services,False
HI,Hillenbrand,0,30.3,1996818190.96,-2.07,0.04,637000005.93,0.14,0.33,1212499998.99,31.15,168799999.07,0.1,5185201.57,623100012.6,47599999.57,0,0.14,47599999.57,0.92,Industrials,Industrial Products,A diversified industrial company,False
GVA,Granite Construction,0,47.97,1969588962.83,3.65,0.01,255510003.06,0.18,0.46,976431002.52,22.69,116269000.54,-0.02,11093874.05,871145997.27,468267992.28,1.14,0.12,150225001.57,0.94,Industrials,Engineering & Construction,Operates in construction industry,False
ASGN,On Assignment,0,34.93,1936003046.07,-3.05,0,658641997.09,0.12,0.45,1502910007,59.7,186732998.44,0.07,12198636.09,861239986.31,16971999.82,-0.42,0.12,16971999.82,0.73,Industrials,Employment Services,A professional staffing firm,False
CRS,Carpenter Technology,0,32.86,1923235141.68,-17.42,0.02,609599992.99,0.02,0.73,1679599988.74,36.19,28099999.5,0.08,12926596.31,1120900008.9,50900000.14,-0.07,0.02,50900000.14,0.78,Industrials,Industrial Products,Manufactures and fabricates specialty metals,False
FELE,Franklin Electric,0,37,1881373022.93,-6.33,0.02,190129998.29,0.15,0.36,733339975.38,24.78,109117001.06,0.04,4718902.66,622190991.23,78981001.23,0.51,0.15,78981001.23,0.9,Industrials,Industrial Products,Provides groundwater and fuel pumping systems,False
GK,G & K Services,0,94.44,1879575754.18,-0.86,0.02,220548002.5,0.19,0.21,591393007.92,52.62,113362000.21,0.06,27351292.02,397976998.06,27131999.76,0.82,0.19,27131999.76,0.97,Industrials,Business Services,Provides uniform & facility services programs,False
FCN,FTI Consulting,0,41.53,1879522287.1,-4.02,0.02,470339001.42,0.11,0.7,1476739981.64,27.59,155239999.84,0.1,8322442.8,1231584986.84,225184001.66,0.51,0.11,225184001.66,0.93,Industrials,Business Services,A business advisory firm,False
MLI,Mueller Industries,0,30.78,1853541533.42,-0.81,0.01,230753999.56,0.17,0.51,826733016.7,32.72,142352998.03,0.06,5072156.61,893772008.98,297793002.02,-0.05,0.17,297793002.02,0.87,Industrials,Industrial Products,Manufacturer of copper and aluminum products,False
AAN,Aaron's,0,25.71,1849879840.21,12.71,0,496169999.94,0.15,0.79,1633779995.84,23.28,245517999.06,0.18,13121910.54,1457096013.09,340434004.93,0.11,0.15,319485995.15,0.94,Industrials,Consulting & Outsourcing,A specialty retailer of household accessories,False
BCO,The Brink's,0,40.3,1836779980.49,7.84,0.01,492600006.84,0.18,0.19,675200010.03,8.56,118900000.3,0.03,15519899.87,374099995.88,191500000.39,3.76,0.18,191500000.39,0.99,Industrials,Consulting & Outsourcing,Provides secure logistics & security solutions,False
AIT,Applied Industrial,0,50.85,1825531449.29,10.59,0.03,305019003.99,0.1,0.34,927445009.32,29.37,90992999.44,0.09,8479909.5,680447986.12,58021999.74,0.77,0.1,58021999.74,1,Industrials,Industrial Distribution,An industrial product distributor,False
ROLL,RBC Bearings,0,71.13,1816585264.93,-3.98,0,330058998.43,0.12,0.39,958692006.16,70.29,116655998.96,0.04,6393769.57,666094987.59,37461999.98,0.01,0.12,37461999.98,0.89,Industrials,Industrial Products,Manufactures precision plain & ball bearings,False
GATX,GATX,0,45.28,1799819991.57,2.47,0.1,4224600082.41,0.07,0.76,5384599992.13,46,372400009.58,-0.01,13805766.89,1371499983.81,211499995.75,0.02,0.07,211499995.75,0.89,Industrials,Consulting & Outsourcing,Leases & remarkets rail & marine market,False
HNI,HNI,0,41.61,1769301487.75,10.25,0.03,236891000.81,0.23,0.28,733555999.35,46.09,164970997.56,0.06,10572637.57,523999998.42,34735000.14,-0.07,0.23,27334999.8,0.74,Industrials,Industrial Products,Manufactures office furniture & hearth products,False
CEB,CEB,0,48.7,1754226776.5,-5.44,0.1,886280003.64,0.11,-0.05,664691002.69,83.64,75180999.58,0.08,12147922.34,-85767998.62,135820997.95,-0.4,0.11,135820997.95,0.63,Industrials,Business Services,Provides data analysis and advisory services,False
BRC,Brady,0,34.3,1747979739.95,0.44,0.03,216910004.27,0.17,0.35,679280013.09,-19.37,117878002.52,0.07,7508257.19,603598008.69,141227999.06,-2.81,0.17,141227999.06,0.97,Industrials,Consulting & Outsourcing,Manufacturer of identification solutions,False
PAY,VeriFone Systems,0,15.6,1746712591.76,-0.06,0.08,973500016.01,0.04,0.48,1647799995.67,63.11,67479000.19,0.06,48645204.2,830899992.42,156599998.26,-0.75,0.04,156599998.26,0.53,Industrials,Industrial Products,Provider of electronic payment solutions,False
DGI,DigitalGlobe,0,26.3,1723108853.48,-1.5,0.08,1109900021.99,0.04,0.74,2227200007.96,-31.37,96299999.81,0.05,8103154.73,1205199990.06,87899999.43,-1.84,0.04,87899999.43,0.93,Industrials,Aerospace & Defense,Provides geospatial information products & service,False
MLHR,Herman Miller,0,28.6,1716714444.15,3.25,0.02,233899995.44,0.3,0.32,717599997.39,39.09,212800000.51,0.07,13724916.29,548800009.72,72800001.36,-0.25,0.3,65099998.87,0.79,Industrials,Industrial Products,Provides office furniture systems and products,False
MATX,Matson,0,34.89,1713215818.9,-13.87,0.02,462800001.25,0.22,0.29,877999990.08,67.92,188399998.73,0.07,9475308.45,434400001.72,19199999.96,-0.48,0.22,19199999.96,0.66,Industrials,Transportation & Logistics,Provides ocean transportation & logistics services,False
AZZ,AZZ,0,54.8,1692548909.11,1.01,0.01,301374997.04,0.14,0.36,796315999.4,60.71,112380999.7,0.07,9841528.55,510855010.56,15913999.83,-0.09,0.14,15913999.83,0.81,Industrials,Industrial Products,An electrical equipment manufacturer,False
WERN,Werner Enterprises,0,25.15,1676814902.26,5.32,0.01,149999997.53,0.13,0.54,1114723981.73,34.94,148374996.63,-0.12,17594655.52,978460005.94,13736000.05,-0.27,0.13,13736000.05,0.88,Industrials,Transportation & Logistics,A transportation and logistics company,False
EXLS,ExlService Holdings,0,44.03,1669622518.53,-10.33,0.01,45451000.77,0.19,0.35,465115006.66,46.19,67924999.88,0.05,9483630.07,518037999.53,214011003.31,-0.05,0.15,98374002.03,0.81,Industrials,Business Services,An operations management and analytics company,False
SCS,Steelcase,0,13.65,1643665768.51,1.49,0.08,298500000.05,0.21,0.46,895400015.56,43.03,176200003.84,0.05,10625287.31,748400013.54,198099996.51,-0.67,0.2,151499998.24,0.67,Industrials,Industrial Products,Manufactures products for work environments,False
PRAA,PRA Group,0,27,1600715797.23,-20.12,0.07,1912282971.01,0.1,0.71,2681288949.67,59.92,268948993.99,0.12,11209041.15,886077005.59,183630998.08,-0.55,0.1,117070997.81,0.65,Industrials,Business Services,Acquires non-performing consumer debt,False
HTLD,Heartland Express,0,19.54,1572449019.49,5.05,0.06,,0.23,0.3,393999005.89,21.3,92388998.95,-0.04,9336813.9,494263005.46,100263998.88,-0.08,0.23,100263998.88,0.98,Industrials,Transportation & Logistics,Provides regional dry van truckload services,False
AYR,Aircastle,0,20.64,1561673872.66,2.03,0.05,4547726949.98,0.06,1.1,5676576030.53,16.61,350022001.84,-0.37,6997751.97,1785096000.81,656247001.46,0.3,0.06,656247001.46,0.91,Industrials,Consulting & Outsourcing,"Acquires, leases and sells jet aircraft",False
WNS,WNS (Holdings),0,26.67,1521971796.19,-3.34,0.03,0,0.27,0.3,355616994.48,45.19,67931000.28,0.05,5884098.39,409512999.52,159556999.26,-0.41,0.19,53895999.82,0.82,Industrials,Business Services,Provides BPO services,False
TNET,Trinet Group,0,20.4,1519467296.83,-0.34,0.03,468134998.84,0.33,0.02,336492001.21,16.64,110849999.16,0.05,7913764.91,28915000.45,160558002.84,0.23,0.33,160558002.84,0.9,Industrials,Business Services,Provides human resource solutions,False
TASR,Taser International,0,22.49,1493252756.04,0.4,0.04,62000,0.56,0.12,97186995.1,2.93,26567999.95,0.03,26665891.2,134430997.54,87016998.59,6.69,0.27,37306000.56,0.76,Industrials,Aerospace & Defense,Manufactures conducted electrical weapons,False
NSR,NeuStar,0,22.2,1449514579.86,-14.19,0.02,922857990.64,0.15,0.72,1734118999.66,35.79,251176998.04,0.22,12446128.37,867459993.6,56198999.22,-0.38,0.15,56198999.22,0.8,Industrials,Business Services,Provider of real-time information and analytics,False
SSW,Seaspan,0,8.67,1404367802,-34.76,0.17,3290802029.75,0.08,1.96,4673297157.77,52.52,357175996.71,-0.19,6183427.84,1729152011.57,376249000.65,-0.81,0.08,346656994.61,0.44,Industrials,Transportation & Logistics,Charter owner and manager of containerships,False
HUBG,Hub Group,0,37.15,1394993408.36,-8.05,0.08,158271998.53,0.2,0.48,630937003.86,41.77,128336001.36,0.01,9873804.14,607860000.16,135195000.12,-0.11,0.2,135195000.12,0.86,Industrials,Transportation & Logistics,A freight transportation management company,False
ASTE,Astec Industries,0,55.51,1379485110.59,-4.28,0.01,6940000.13,0.12,0.5,599397009.66,6.73,72785999.75,0.06,6585430.12,644931003.73,53186999.83,7.31,0.12,52473999.7,0.89,Industrials,Farm & Construction Machinery,Manufactures & markets equipment for construction,False
SFL,Ship Finance Intl,0,12.6,1377322365.51,-13.16,0.14,1617201967.48,0.08,0.96,2670480889.53,38.18,208807998.25,-0.17,11951957.73,1135294987.57,233625001.56,-0.62,0.08,82015999.59,0.71,Industrials,Transportation & Logistics,An international ship owning & chartering company,False
TTEC,TeleTech Holdings,0,26.9,1369581904.21,-4.1,0.05,134999997.24,0.15,0.33,496767002.97,33.34,74681001.63,0.03,2236511.23,417096998.14,55329999.07,-0.18,0.15,55329999.07,0.89,Industrials,Business Services,A customer engagement management service provider,False
SKYW,SkyWest,0,30.2,1361208330.11,6.53,0.01,2225132985.28,0.09,1.04,3799480036.21,-23.65,283991004.39,-0.12,9486494.33,1624114024.73,555937009.29,-2.28,0.08,49766999.23,1,Industrials,Airlines,Engaged in airline industry,False
QUAD,Quad/Graphics,0,25.17,1336988916.19,-2.67,0.05,1179600015.37,0.03,0.31,1567599984.88,-138.67,39799999.76,0.28,7204229.75,399500001.75,11499999.92,-1.19,0.03,11499999.92,0.86,Industrials,Business Services,Provides printing & media solutions,False
EXPO,Exponent,0,57.65,1326764196.14,16.65,0.03,,0.53,0.18,168397002.23,45.8,61240999.92,0.03,7279180.15,266822001.5,150417997.63,0.27,0.36,98425000.53,0.97,Industrials,Business Services,A science & engineering consulting firm,False
HOLI,Hollysys Automation,0,19.6,1321289833.16,-8.11,0.01,30392000.57,0.25,0.58,475452991.72,27.54,120586999.51,0.03,5580332.21,674155988.39,229094997.07,-0.29,0.25,229094997.07,0.84,Industrials,Industrial Products,Provides automation & control technologies,False
FWRD,Forward Air,0,44.04,1308892638.48,0.94,0.04,42680000.75,0.12,0.37,527210004.4,48.07,60772000.3,0.05,6054269.9,495842009.83,11312000.21,-0.07,0.12,11312000.21,0.9,Industrials,Transportation & Logistics,Provides transportation & logistics services,False
HURN,Huron Consulting Group,0,49.35,1299603330.13,-13.22,0.08,325857994.73,0.09,0.6,955774994.03,55.6,87637998.5,0.14,7902719.32,639019991.43,9103000.05,-0.11,0.09,9103000.05,0.77,Industrials,Business Services,Provides operational and financial consulting,False
CUB,Cubic,0,43.2,1263478457.03,-3.23,0.01,431154007.27,0.03,0.62,984813024.83,45.88,31439000.31,0.01,7464259.33,727098008.96,186769999.36,-0.05,0.03,173439001.47,0.88,Industrials,Aerospace & Defense,Provides technology products for defense markets,False
AJRD,Aerojet Rocketdyne Hldgs,0,16.38,1223567986.74,-5.81,0.01,534799993.26,0.14,-0.06,340500002.94,15.58,48900000.52,0.03,4784562.11,-65000000.91,129300000.27,0.05,0.14,129300000.27,0.86,Industrials,Aerospace & Defense,Manufacturer of aerospace & defense products,False
NPO,EnPro Industries,0,55.03,1222202948.05,-0.9,0.04,786300005.4,0,0.33,1055599993.7,47.65,3599999.72,0.02,6100771.39,384099996.25,114799999.76,0.17,0,114799999.76,0.91,Industrials,Industrial Products,Develops engineered industrial products,False
KFY,Korn/Ferry Intl,0,20.5,1215936480.93,-1.3,0.02,270792002.7,0.02,0.87,1060346030.68,63.25,24303999.51,-0.02,10397680.81,1033627004.42,247548003.38,-0.67,0.02,244072997.3,0.54,Industrials,Employment Services,Provides talent management solutions,False
TGP,Teekay LNG Partners,0,13.3,1203924337.19,-14.8,0.04,2363153037.35,0.05,1.45,3626303104.39,58.55,165392997.73,-0.13,5733599.25,1531545007.81,287183000.33,-0.74,0.05,268394999.46,0.54,Industrials,Transportation & Logistics,Provides marine transportation services,False
AIRM,Air Methods,0,29.05,1199307912.27,-4.36,0.05,935655994.73,0.13,0.52,1479205982.38,57.53,193064002.7,0.06,16780606.6,550967005.89,7417000.11,-0.5,0.13,7417000.11,0.64,Industrials,Transportation & Logistics,Provides air medical emergency transport services,False
GMLP,Golar LNG Partners,0,18.96,1198979312.38,-4.58,0.12,1554598968.61,0.13,0.43,1992128986.72,-2.27,257776000.66,0.28,5134495.37,498725989.99,61195999.27,-10.38,0.13,61195999.27,0.86,Industrials,Transportation & Logistics,Independent owners and operators of LNG carriers,False
KAMN,Kaman,0,44.28,1189860504.36,3.92,0.03,420471999.16,0.1,0.48,974283020.14,32.26,101234000.8,0.05,4800265.6,579362001.77,25550999.82,0.4,0.1,25550999.82,0.97,Industrials,Aerospace & Defense,Provides parts and components for aircrafts,False
SXI,Standex International,0,76.15,1186646601.76,-11.99,0.02,104208000.21,0.19,0.39,361617994.66,93.09,67011001,0.06,5539907.9,378662992.31,121252998,-0.18,0.19,121252998,0.82,Industrials,Industrial Products,Provides products for industrial market segments,False
GLOG,GasLog,0,15.75,1171224068.61,-3.43,0.04,2742885007.2,0.05,0.73,3427668094.39,-13.03,165761000.53,-0.3,7862742.4,929439013.06,244655998.14,-2.25,0.05,244655998.14,0.92,Industrials,Transportation & Logistics,"Owns, operates and manages LNG carriers",False
TNC,Tennant,0,68.3,1139546287.19,11.93,0.03,36204999.3,0.24,0.23,266142998.36,54.01,63675001.06,0.01,4063204.83,272221001.35,42282999.45,0.28,0.24,42282999.45,1,Industrials,Industrial Products,Provides maintenance and cleaning equipment,False
KNL,Knoll,0,22.32,1122247394.43,7,0.03,193216997.49,0.25,0.26,484754001.7,23.08,122378002.69,0.09,8755821.29,302724003.11,11186999.91,-0.01,0.25,11186999.91,0.84,Industrials,Industrial Products,Markets office furniture products & accessories,False
FRO,Frontline,0,7.2,1121291239.74,-8.75,0.17,1447199971.59,0.13,1.26,2739069969,63.3,354541004.04,-0.33,8212945.3,1421487019.48,145796001.84,-0.87,0.13,129617000.89,0.46,Industrials,Transportation & Logistics,An international shipping company,False
LABL,Multi-Color,0,67.3,1113161352.95,2.86,0,502906990.65,0.12,0.3,817620984.52,61.5,97643999.91,0.05,5525898.99,343062998.52,28348999.98,0.1,0.12,28348999.98,0.97,Industrials,Business Services,Provides label & printing solutions,False
FIX,Comfort Systems USA,0,28.7,1097431283.3,2.17,0.02,27893000.28,0.27,0.34,367536010.66,37.3,100214998.29,0.05,9691566.85,364980005.09,25336999.85,-0.22,0.27,25336999.85,0.85,Industrials,Engineering & Construction,Provides mechanical contracting services,False
RGR,Sturm Ruger & Co,0,64.4,1095814278.22,15.21,0.02,,0.78,0.22,164753004.64,37.95,128850000.08,0.06,12095900.11,266116003.47,101362999.36,0.74,0.78,101362999.36,0.84,Industrials,Aerospace & Defense,"Designs, manufactures & sells firearms",False
